pred,ture,toa
0.17303687,0.1611,0.1739
0.22415522,0.1901,0.2202
0.202025,0.215,0.1982
0.22014044,0.2516,0.2154
0.35361922,0.3949,0.3369
0.3587849,0.3849,0.3427
0.28650236,0.2596,0.2793
0.21159582,0.1956,0.2076
0.21413633,0.1969,0.2103
0.19893983,0.2099,0.1973
0.26287952,0.2378,0.2564
0.22449762,0.2071,0.2189
0.16925558,0.1666,0.1718
0.15221135,0.163,0.1562
0.19124293,0.1951,0.1912
0.24229506,0.2374,0.237
0.28659835,0.2706,0.278
0.23559858,0.2435,0.2299
0.20451885,0.2144,0.2014
0.17715745,0.1819,0.1783
0.1965111,0.1931,0.1956
0.20445572,0.1901,0.204
0.24843404,0.1869,0.2406
0.18871963,0.17,0.1907
0.18051824,0.1769,0.1796
0.17715745,0.1723,0.1775
0.19461524,0.1777,0.1941
0.23307511,0.2046,0.2285
0.22449762,0.196,0.2185
0.1965111,0.1827,0.1946
0.2278361,0.1898,0.223
0.2043163,0.1833,0.201
0.19461524,0.1749,0.1923
0.22123559,0.2183,0.2134
0.24756539,0.2606,0.2381
0.2613829,0.2659,0.2546
0.31058055,0.2925,0.2991
0.3032885,0.3079,0.2918
0.24262027,0.2386,0.2387
0.36664787,0.2654,0.3495
0.27217653,0.2475,0.2635
0.22415522,0.1996,0.2204
0.22014044,0.1887,0.215
0.2009796,0.1805,0.199
0.22449762,0.2004,0.2188
0.2043163,0.1823,0.2012
0.25655323,0.1924,0.2514
0.20866573,0.2082,0.2054
0.23559858,0.225,0.2301
0.21413633,0.2079,0.2106
0.24843404,0.2309,0.2409
0.23006144,0.1935,0.2268
0.2278361,0.2003,0.2221
0.2009796,0.2002,0.1985
0.18942729,0.1862,0.1888
0.1965111,0.1844,0.1955
0.24826737,0.2199,0.2421
0.3754184,0.3246,0.3542
0.28941151,0.2721,0.2816
0.2114071,0.2059,0.2089
0.20451885,0.161,0.2016
0.19893983,0.1709,0.1975
0.17718591,0.1769,0.1773
0.15221135,0.15,0.1566
0.17715745,0.1713,0.1773
0.20451885,0.1854,0.2024
0.21413633,0.1804,0.2099
0.2280856,0.1825,0.2234
0.2023662,0.1704,0.1996
0.20445572,0.1757,0.2044
0.1965111,0.1785,0.1956
0.24019462,0.193,0.2355
0.15619518,0.1732,0.159
0.19893983,0.177,0.1973
0.21413633,0.2082,0.2098
