pred,ture,toa
0.41453096,0.3769,0.2719867
0.3935847,0.3982,0.26521245
0.37486213,0.381,0.2534704
0.38464466,0.3907,0.26035756
0.41989192,0.4264,0.27723676
0.41411313,0.4103,0.27193025
0.40981957,0.4028,0.27006733
0.39487273,0.3886,0.26588985
0.4223976,0.4187,0.2783658
0.41953975,0.4138,0.27627707
0.38249242,0.3828,0.25443006
0.38919482,0.3721,0.26013175
0.42991018,0.4145,0.27774483
0.37918767,0.3844,0.25618008
0.38510525,0.3836,0.2564059
0.43595707,0.4241,0.2827126
0.41402704,0.4051,0.2743577
0.42955077,0.4141,0.27785772
0.4228883,0.3939,0.27909967
0.38969564,0.4098,0.264535
0.4267761,0.4384,0.28186584
0.4264624,0.4197,0.28101906
0.4225355,0.428,0.27972066
0.42119852,0.3948,0.27774483
0.39615297,0.4237,0.26363176
0.43522978,0.4356,0.2824868
0.445083,0.4221,0.29309982
0.4297858,0.4277,0.28322068
0.4040842,0.4041,0.2684302
0.41306138,0.4135,0.2750351
0.41793147,0.4192,0.27734965
0.38770393,0.3873,0.2601882
0.39469936,0.3936,0.2626721
0.4292858,0.4238,0.28350294
0.4448439,0.431,0.28768042
0.4292145,0.4224,0.28389812
0.42021888,0.4153,0.27876097
0.40334624,0.3975,0.26797858
0.42007953,0.4113,0.2789303
0.42000988,0.4158,0.27876097
0.417169,0.3963,0.27701095
0.39404505,0.4024,0.26272854
0.4030122,0.3979,0.2683173
0.42984506,0.4194,0.2801158
0.45237583,0.4366,0.29129335
0.4378288,0.4194,0.2910111
0.44041917,0.4148,0.2844062
0.42948982,0.4199,0.27994645
0.43699214,0.4252,0.28372875
0.4401282,0.4288,0.28553522
0.41978797,0.4112,0.27526093
0.44138607,0.4275,0.28587395
0.4290647,0.4167,0.27938193
0.41909552,0.4105,0.27396253
0.41522086,0.4222,0.27153507
0.44109508,0.4253,0.28609976
0.43254352,0.4253,0.28164002
0.4264976,0.4289,0.27876097
0.43620044,0.4244,0.28299487
0.4361287,0.4147,0.28299487
0.41854385,0.41,0.27497867
0.45142353,0.4391,0.29377726
0.44074997,0.4278,0.28700298
0.4509735,0.4335,0.2919708
0.43600553,0.4241,0.28434974
0.44266215,0.4306,0.28835782
0.45397997,0.4201,0.28728524
0.4320962,0.4204,0.28293842
0.43175843,0.4182,0.28079325
0.41936263,0.4179,0.27898678
0.41803804,0.4157,0.27797064
0.43147555,0.4143,0.28152713
0.4151458,0.4134,0.2774061
0.4150779,0.4123,0.27667224
0.4093053,0.4075,0.27311575
0.41052595,0.4107,0.27622062
0.43507802,0.4213,0.28299487
0.43131912,0.4249,0.28220454
0.42716485,0.4129,0.27943838
0.4090379,0.4044,0.2720996
0.43077093,0.4164,0.280511
0.43070066,0.4181,0.2810755
0.4246122,0.4059,0.27881742
0.42681658,0.4145,0.27994645
0.44898105,0.4225,0.28451908
0.4303499,0.4158,0.28147066
0.45015597,0.4189,0.28598684
0.43020982,0.4149,0.28062388
0.43727174,0.4245,0.28514007
0.45332098,0.4281,0.28931752
0.44146487,0.4213,0.28412393
0.44839707,0.4238,0.2855917
0.45310006,0.4301,0.28965625
0.44825143,0.423,0.28542233
0.43366313,0.4203,0.28418037
0.42965102,0.4158,0.28152713
0.43663317,0.4135,0.28536588
0.4526592,0.4309,0.288753
0.4526592,0.4323,0.28920463
0.45011553,0.4347,0.2949063
0.44111916,0.4355,0.28914818
